age,income,years_experience,gender,target
30,24843,2,M,0
45,21982,0,F,0
28,28575,2,M,0
19,20000,1,M,0
23,33694,5,F,0
29,37425,11,F,1
57,89876,34,F,1
54,63656,21,F,1
41,57393,21,M,1
26,37114,8,M,1
43,30231,4,F,0
21,29364,3,F,0
58,26401,4,F,0
61,32513,4,F,0
21,25182,3,F,0
51,26992,2,F,0
39,27152,2,F,0
30,35860,8,F,0
32,34931,8,F,0
57,65527,25,M,1
55,40278,10,M,0
58,96600,40,F,1
60,84844,31,F,1
61,56669,18,M,1
19,20000,1,F,0
19,23320,1,M,0
60,28392,6,M,0
25,32882,7,M,0
55,45838,13,M,1
35,49220,16,F,1
46,77618,28,M,1
28,43344,10,F,0
23,30953,5,F,0
26,34219,8,M,0
39,43470,12,M,0
63,26481,2,M,0
42,46344,15,F,0
48,82805,30,F,1
38,28403,4,F,0
55,65199,22,F,1
36,55009,18,M,1
27,38452,9,M,1
63,44043,14,F,1
54,87360,36,F,1
29,41093,11,F,1
36,28249,4,F,0
19,23790,1,M,0
32,49401,14,M,1
55,21748,3,F,0
25,30004,7,M,0
63,41755,12,F,0
52,67407,22,F,1
55,24150,3,F,0
60,67914,23,F,1
47,73311,28,M,1
26,32056,8,F,0
47,40557,10,M,0
36,26388,1,F,0
46,78771,28,F,1
19,20000,1,M,0
45,76292,27,F,1
25,32721,7,F,0
42,41123,10,M,0
27,42921,9,F,1
39,48747,13,F,1
52,62750,23,F,1
59,88941,34,F,1
41,29922,6,F,0
43,56375,17,F,1
48,73855,26,M,1
40,63095,22,F,1
19,20000,1,F,0
56,92707,34,M,1
50,55590,18,F,1
41,30216,5,M,0
29,39460,11,M,0
54,75701,27,F,1
26,29487,3,F,0
61,87565,35,M,1
60,102186,40,M,1
61,43398,14,M,0
20,28224,2,F,0
61,34182,8,F,0
40,62362,22,F,1
41,38186,9,M,0
50,88903,32,F,1
47,78947,29,M,1
55,41650,9,F,0
60,73836,29,F,1
19,20755,1,M,0
57,23122,1,M,0
39,60993,21,F,1
28,39859,10,F,0
29,44065,11,F,0
36,29142,3,F,0
37,29541,5,M,0
26,38084,8,M,0
60,79735,29,M,1
35,49002,17,M,1
58,83935,33,F,1
64,31559,8,F,0
35,21046,3,F,0
57,64822,23,F,1
53,44197,14,M,0
44,74879,26,F,1
30,42904,12,M,0
64,46984,14,M,1
25,33011,7,F,0
65,60192,19,F,1
60,52240,14,F,1
40,43214,14,M,0
30,28326,5,F,0
24,32545,6,M,0
57,50039,15,F,1
19,22120,0,M,0
20,25294,2,M,0
59,90081,35,M,1
56,38914,8,M,1
40,52803,16,M,1
24,33003,6,M,0
21,27892,3,M,0
25,38569,7,M,0
49,37223,9,M,0
36,60083,18,F,1
29,36160,7,F,0
27,36839,9,F,0
31,45027,13,M,1
44,57681,17,F,1
61,61691,20,F,1
38,30880,7,M,0
37,50329,16,M,1
21,23337,3,F,0
36,52719,18,M,1
46,71214,28,M,1
24,28500,6,F,0
50,45312,13,M,1
25,31873,7,F,0
28,35150,10,M,0
50,59081,21,F,1
42,21435,3,M,0
50,67705,24,F,1
53,81977,31,F,1
43,67758,25,M,1
53,75750,29,M,1
28,37255,10,F,1
47,82524,29,F,1
50,26085,3,M,0
27,42369,9,F,1
46,37455,8,F,1
42,72831,24,M,1
49,78629,31,M,1
21,29236,3,M,0
56,23041,4,F,0
51,83677,31,F,1
39,64136,21,M,1
30,48613,12,M,0
53,91826,35,F,1
23,33949,5,F,0
34,50274,16,M,0
43,73118,25,M,1
41,70255,23,F,1
26,23313,4,M,0
19,26827,1,M,0
37,21058,3,M,0
44,54967,19,F,1
23,27009,5,M,0
44,67431,26,F,1
41,66414,23,M,1
32,41669,10,F,1
65,40989,11,M,0
50,37494,9,F,0
59,55087,19,M,1
27,42805,9,F,1
38,64320,20,F,1
23,32561,5,F,0
47,78464,29,M,1
40,63072,22,M,1
53,37051,8,M,1
63,50534,16,M,1
20,27662,2,M,0
43,72715,25,F,1
51,82589,30,M,1
47,51294,18,M,1
35,20000,0,F,0
34,41813,11,F,0
62,74865,27,F,1
59,46560,12,M,0
38,20033,2,F,0
41,43522,14,M,1
21,27969,3,M,0
65,68342,26,F,1
42,24261,2,M,0
41,35943,7,M,0
63,36510,8,F,0
44,73599,26,F,1
48,61225,22,F,1
64,53311,17,F,1
52,59296,18,F,0
37,50403,15,F,1
33,54736,15,F,1
48,32998,6,M,0
24,32346,6,F,0
35,49924,17,M,1
25,30461,4,F,0
44,39157,12,M,0
31,44168,13,F,1
35,53508,17,M,1
18,20000,0,M,0
48,34567,7,F,0
37,54407,16,F,1
23,25552,4,M,0
62,40631,11,M,0
18,20000,0,M,0
36,59528,18,M,1
56,74084,26,F,1
44,28834,4,M,0
33,45400,15,F,0
31,31648,5,F,0
51,88567,33,M,1
24,34193,6,M,0
37,61187,19,M,1
48,57039,17,M,1
39,62482,21,M,1
37,59608,19,M,1
32,46452,14,M,1
42,21553,2,M,0
63,32290,8,F,1
18,23710,0,M,0
34,54617,16,F,1
33,46306,15,F,1
54,89205,33,M,1
38,56946,20,M,1
44,52592,14,F,1
52,81180,32,M,1
41,25309,3,M,0
19,20000,1,M,0
63,50958,15,M,1
42,33515,5,M,0
36,55838,18,M,1
62,46534,11,F,1
30,42745,12,F,1
46,76885,28,F,1
49,85060,31,M,1
23,31663,5,M,0
26,32285,8,F,0
18,20000,0,M,0
41,66319,21,M,1
27,34157,9,M,0
52,44740,13,M,0
23,27868,5,M,0
65,50811,14,F,1
37,34271,7,F,0
55,42900,13,M,0
29,20359,0,F,0
20,20000,0,M,0
35,51321,16,F,1
38,55244,20,F,1
52,44621,12,M,1
54,46322,13,M,1
36,51661,15,F,1
42,68184,24,M,1
35,57452,17,F,1
57,60891,20,M,1
47,81687,29,M,1
59,85979,34,F,1
59,52075,18,F,1
51,42892,13,M,1
27,34081,9,F,1
39,45208,13,M,0
21,24924,0,M,0
20,20000,2,M,0
45,48631,16,M,1
39,64572,21,M,1
29,37752,11,M,0
30,30138,3,F,0
58,93207,39,F,1
50,85274,32,M,1
64,31910,8,F,0
36,55510,18,M,1
58,70458,24,F,1
34,55708,16,F,1
64,37395,10,F,0
51,28508,3,F,0
21,29010,3,M,0
56,81034,31,F,1
25,33420,7,M,0
50,55578,16,F,1
18,21818,0,F,0
22,30032,3,M,0
49,58351,21,F,1
57,96190,38,F,1
18,20055,0,F,0
52,58271,21,F,1
39,43096,10,M,0
46,21285,1,F,0
34,47404,16,M,1
47,46086,15,F,1
52,79984,29,F,1
18,21628,0,F,0
21,28119,3,F,0
26,37630,8,F,0
62,26640,1,M,0
49,79447,31,F,1
22,26109,3,F,0
31,38169,7,M,0
43,73805,25,F,1
40,37221,10,F,1
63,53377,19,F,1
39,66559,21,F,1
44,40159,12,M,1
42,46852,15,F,1
53,20176,0,M,0
21,30470,3,F,0
49,40106,12,M,1
26,39797,8,M,0
19,21664,1,F,0
59,102283,39,M,1
56,45860,15,F,1
63,46072,15,M,1
42,20000,0,M,0
64,60936,20,F,1
27,38218,9,M,0
54,53437,19,F,1
42,50557,13,F,1
57,20000,0,M,0
46,63204,21,F,1
54,33541,6,F,1
22,23192,4,M,0
31,44681,13,F,1
50,26113,3,F,0
44,46180,15,F,0
22,32927,4,F,0
61,76141,29,F,1
32,50724,14,M,1
20,22473,2,F,0
18,23300,0,M,0
41,61664,19,F,1
29,40899,11,F,0
62,94260,35,F,1
31,46335,11,M,0
59,44423,14,M,0
37,51313,14,F,1
31,42585,13,M,0
31,48304,13,M,0
62,73491,28,M,1
52,66863,23,F,1
36,58377,18,F,1
37,52588,14,M,1
59,40832,11,M,1
61,58420,18,F,1
40,45851,12,M,1
51,84249,32,F,1
18,20459,0,F,0
21,26792,3,F,0
57,50372,17,M,0
34,55405,16,M,1
43,46224,11,F,0
31,46030,13,F,0
63,58220,20,M,1
49,28930,6,F,0
53,82160,29,M,1
37,49493,15,M,1
33,54510,15,F,1
36,51132,18,F,1
62,54904,15,F,1
56,24528,4,M,0
41,35200,8,F,0
31,44975,13,M,0
46,79201,28,M,1
59,54235,19,F,1
31,41876,13,F,1
28,40154,10,F,0
28,41828,10,F,0
64,85720,35,F,1
57,47596,13,M,1
41,67246,23,F,1
39,60290,21,M,1
38,28737,3,M,0
23,24669,1,F,0
31,50702,13,M,0
26,32833,8,F,0
52,36745,10,F,1
61,31407,5,M,0
53,86227,35,M,1
42,53169,18,F,1
32,52117,14,M,0
62,36738,10,M,0
45,29421,5,M,0
31,48712,13,F,1
30,45582,12,F,1
58,38559,9,F,0
48,82286,30,M,1
22,23422,4,M,0
36,52837,18,F,1
25,38014,7,F,0
30,43931,12,M,1
58,33748,9,F,0
34,51296,16,M,1
49,40213,9,M,0
22,24613,4,M,0
26,33213,8,F,0
60,51323,17,M,1
51,38913,11,F,1
62,48745,12,M,1
18,20000,0,M,0
57,67146,26,M,1
32,36563,8,F,0
49,75945,27,M,1
51,37731,10,F,0
52,42969,9,M,1
45,73473,26,M,1
34,47055,16,F,1
63,41632,9,F,0
28,44936,10,M,0
40,65179,22,M,1
43,20000,2,F,0
63,50066,14,F,1
22,29018,4,M,0
43,49888,16,M,1
23,28728,5,M,0
60,94937,35,M,1
51,64757,22,M,1
59,102928,40,F,1
30,47133,12,F,0
42,68818,24,F,1
19,20000,1,F,0
31,39310,9,F,0
34,49796,13,F,0
58,50404,17,F,1
57,24304,0,F,0
57,23699,1,F,0
56,53653,17,F,1
42,71369,24,M,1
44,69010,23,M,1
65,58398,20,M,1
41,45166,13,F,1
50,80519,32,F,1
44,76654,26,M,1
62,41705,11,F,0
48,54260,16,F,1
65,81655,33,M,1
55,71624,24,F,1
32,52327,14,M,1
61,22336,3,M,0
57,68889,24,F,1
18,20556,0,M,0
28,35230,10,M,0
32,48784,14,F,0
50,82900,32,M,1
65,93383,36,F,1
49,85259,31,M,1
42,63846,21,F,1
56,44754,11,F,0
50,21258,2,F,0
46,22428,3,M,0
51,31701,7,F,0
25,35794,7,M,0
28,32964,4,M,0
30,40733,12,F,1
22,27582,4,M,0
36,50700,13,M,1
38,59171,18,F,1
20,27484,2,F,0
43,68789,25,F,1
50,62573,20,M,1
47,43306,10,M,0
39,64009,21,M,1
22,27211,4,M,0
36,51724,18,M,1
26,40381,8,M,1
41,66864,23,F,1
56,49845,15,M,1
29,46021,11,F,0
63,69915,23,F,1
65,43392,10,F,0
62,65598,23,F,1
44,55038,16,F,1
59,96876,36,F,1
38,62935,20,F,1
55,93671,37,F,1
52,53930,17,F,1
49,66761,24,F,1
53,29234,7,M,0
50,85798,32,M,1
60,54167,15,M,1
34,56282,16,F,1
22,28116,4,F,0
61,28037,6,F,0
37,50523,13,F,1
40,65178,22,M,1
56,94457,36,F,1
21,23154,3,M,0
43,20000,1,M,0
47,56549,18,F,1
65,24624,1,F,0
64,63715,23,M,1
63,33284,9,F,1
46,44317,12,M,1
51,87909,33,F,1
27,23762,0,M,0
37,52277,14,F,0
41,35479,6,M,0
51,88290,33,M,1
54,51662,15,F,1
30,33047,6,F,0
40,58649,17,M,1
27,36437,9,F,0
39,49411,13,F,1
62,55707,16,M,1
31,42973,13,M,0
42,67382,22,M,1
35,52967,17,F,1
37,54547,19,M,1
45,61752,21,M,1
25,36983,7,M,0
22,26269,4,F,0
38,64592,20,F,1
37,36224,6,M,0
61,56612,16,F,1
33,41008,10,F,0
37,58176,19,M,1
42,70241,24,M,1
24,32036,6,F,0
42,33295,7,M,0
53,24060,3,M,0
27,33318,9,F,0
57,35110,8,F,0
33,52328,15,F,0
21,24392,3,M,0
27,33514,9,M,0
65,67582,22,M,1
48,79941,30,F,1
29,43509,11,M,0
37,35905,9,F,0
49,45861,12,M,0
19,20000,1,F,0
28,38192,10,M,1
37,20000,2,M,0
40,57425,19,F,1
30,20686,2,M,0
52,92877,34,F,1
34,39787,9,M,0
27,40767,9,F,0
57,87707,36,F,1
55,50216,15,M,1
31,21226,3,M,0
36,52803,18,M,1
49,77258,31,M,1
50,79529,32,F,1
60,89697,35,F,1
42,67690,24,M,1
42,41942,9,M,0
31,50345,13,M,1
62,50593,16,F,1
61,33139,7,F,0
55,78081,30,M,1
53,82320,33,F,1
41,23591,0,F,0
58,58998,19,M,1
56,90122,35,M,1
56,23358,4,M,0
30,45888,12,M,1
19,20000,1,M,0
51,86086,33,F,1
32,47857,14,M,1
65,76357,30,F,1
19,20939,1,F,0
42,63864,24,M,1
22,31425,4,M,0
51,30270,7,M,0
56,63717,21,F,1
22,27554,4,M,0
60,22770,0,M,0
25,26056,5,M,0
31,41655,13,M,0
46,26483,1,F,0
47,70720,25,F,1
54,28303,6,F,0
21,28984,3,F,0
52,49252,15,M,0
24,28435,6,F,0
43,73152,25,M,1
49,20000,2,M,0
60,60184,20,F,1
50,83768,30,F,1
41,69781,23,F,1
18,20000,0,F,0
46,77831,28,F,1
65,30474,7,F,0
62,30239,5,F,0
55,44275,13,M,0
55,55539,19,F,1
38,25811,1,F,0
40,45471,13,M,0
63,88515,34,F,1
22,23921,4,M,0
47,50794,17,F,1
57,94093,39,F,1
35,36936,7,F,0
23,30084,5,M,0
22,30952,4,M,0
59,40607,8,F,1
35,57047,17,F,1
30,30109,6,F,0
37,59721,19,M,1
55,50716,15,M,1
38,53224,19,M,1
21,26748,3,F,0
30,44861,12,M,0
35,51787,17,F,1
30,20000,1,M,0
30,46296,12,F,0
56,78546,27,F,1
54,45171,14,F,1
52,73903,29,M,1
55,27373,3,F,0
57,29863,7,F,0
44,54100,18,F,1
43,67920,25,F,1
29,42291,11,F,1
19,20000,1,F,0
60,69512,27,M,1
37,35564,6,F,0
52,86173,32,F,1
27,21932,3,F,0
25,37202,7,F,0
57,90364,33,F,1
63,34339,9,M,0
53,85500,35,F,1
48,73346,28,F,1
32,25236,3,M,0
59,85962,34,M,1
35,57998,17,F,1
32,52934,14,M,1
36,51006,18,F,1
41,34051,5,F,0
52,70824,23,M,1
19,20000,1,M,0
30,47023,12,F,1
62,34106,6,F,0
26,30381,6,M,0
52,91367,34,M,1
19,20887,1,F,0
63,64317,22,M,1
33,45557,15,F,1
63,56859,20,M,0
53,43571,10,M,0
19,25136,1,M,0
33,52579,15,F,0
25,31290,7,M,0
18,24452,0,M,0
35,39212,10,M,0
58,68638,23,M,1
43,72712,25,M,1
61,73803,25,M,1
22,26017,4,F,0
38,52498,14,F,0
52,27764,6,M,0
57,51250,16,M,1
45,78640,27,F,1
43,37853,7,F,1
49,84214,31,F,1
65,20000,0,M,0
61,78394,31,F,1
61,28809,2,F,0
38,64928,20,M,1
21,21946,3,M,0
59,78392,27,M,1
58,65270,23,M,1
53,85906,35,M,1
41,65711,23,M,1
50,85998,32,F,1
22,25038,4,M,0
20,27224,2,M,0
28,35305,10,F,0
62,31185,7,F,0
49,78928,31,M,1
39,43510,11,F,0
28,23373,0,F,0
55,72930,26,F,1
39,55870,17,F,0
21,30662,3,M,0
56,54023,16,M,1
20,24774,2,M,0
27,36660,9,M,1
54,48906,16,M,1
36,56170,18,M,1
35,53527,17,F,0
45,50588,15,F,1
48,23465,2,M,0
34,42131,11,F,0
41,40297,8,F,1
18,23630,0,F,0
22,32250,4,M,0
49,61166,21,F,1
34,55962,16,F,1
38,64752,20,M,1
58,61401,22,F,1
60,54624,16,F,1
39,51566,15,M,1
56,53845,18,M,1
56,47457,13,M,1
51,88292,33,M,1
31,45681,13,F,0
33,46543,15,F,1
22,24723,4,M,0
35,25238,4,F,0
21,23245,1,F,0
61,70292,25,M,1
45,69906,27,F,1
62,79529,31,F,1
44,36130,6,F,0
23,27813,5,F,0
28,37579,10,M,0
64,21209,2,F,0
38,60258,20,F,1
34,42992,10,M,0
48,25925,4,M,0
51,59128,20,M,1
30,42915,12,M,1
40,24878,3,M,0
18,20000,0,M,0
21,27387,3,F,0
47,41469,9,F,0
48,58408,18,M,1
64,92789,38,F,1
33,45492,15,M,1
60,79268,28,F,1
20,28864,2,M,0
29,38988,11,F,1
29,29113,3,M,0
28,41229,10,M,0
33,50186,15,M,1
46,52682,14,F,0
38,61259,20,M,1
62,61084,23,F,1
61,89221,36,M,1
59,35871,9,M,0
60,100778,40,F,1
22,31673,4,F,0
30,33185,9,M,0
34,23765,1,F,0
29,38511,11,M,0
34,54632,16,F,1
18,20000,0,F,0
25,36480,7,F,0
33,25242,3,M,0
32,52337,14,M,1
36,59636,18,M,1
42,69857,24,M,1
48,24723,0,M,0
59,48333,12,M,1
19,20406,1,M,0
42,66874,24,M,1
48,80413,30,F,1
21,27747,3,M,0
21,30773,3,M,0
29,46574,11,F,1
34,50847,16,M,1
38,42652,9,M,0
46,58218,18,F,1
39,25295,3,M,1
53,29764,5,F,0
57,41258,13,F,1
33,48116,15,M,1
32,47429,14,F,1
47,80571,29,F,1
63,47685,14,F,1
28,35091,10,M,0
30,41696,12,F,0
40,27515,3,M,0
57,61254,20,M,1
58,72417,24,F,1
51,41882,10,F,0
37,59655,19,F,1
19,26904,1,F,0
25,33956,7,F,0
35,55120,17,M,1
24,33139,6,M,0
60,29831,7,M,0
48,25065,1,M,0
39,61184,21,M,1
45,71739,27,F,1
42,37408,10,M,0
18,20000,0,F,0
49,77638,31,M,1
42,62182,21,M,1
65,47403,12,M,0
33,52926,15,F,1
46,22002,3,F,0
59,23814,4,F,0
41,37646,7,M,0
34,55251,16,M,1
59,74015,26,F,1
23,32072,5,M,0
31,46622,12,M,0
43,53227,19,F,1
45,60145,21,F,1
64,60772,19,F,1
53,83406,31,M,1
48,52739,18,F,1
44,73322,26,M,1
19,20643,1,M,0
36,58327,18,M,1
45,71913,27,F,1
62,93336,36,F,1
61,77201,28,M,1
38,62316,20,M,1
62,22181,3,M,0
32,45456,14,M,1
51,39100,12,F,0
57,56333,19,F,1
20,21115,2,M,0
18,21975,0,F,0
41,64758,23,M,1
60,40331,10,F,0
44,20000,2,F,0
26,32742,8,F,0
41,61690,23,F,1
34,25208,1,M,0
45,37581,9,F,0
56,75231,28,F,1
21,30104,3,M,0
46,42193,11,M,1
62,45971,13,M,1
45,45854,12,M,0
54,65080,24,M,1
46,71047,28,M,1
61,79910,28,M,1
46,30919,5,F,0
22,31641,4,M,0
28,23171,0,F,0
19,20000,1,F,0
21,29265,3,F,0
27,40115,9,F,0
56,54201,16,F,1
61,83651,31,F,1
25,21534,1,F,0
40,59973,22,M,1
44,72857,26,F,1
40,59014,22,M,1
65,38796,9,F,0
51,71826,27,M,1
52,27990,2,F,0
34,50336,16,F,1
64,92950,35,M,1
27,37080,9,F,0
19,20284,1,F,0
34,53929,16,M,0
48,52461,16,F,1
33,53153,15,M,1
41,68583,22,F,1
24,20000,2,F,0
36,54456,18,M,1
33,51944,14,M,1
50,34718,5,M,1
53,21438,0,M,0
62,50461,15,F,0
27,37022,9,F,0
60,66457,23,M,1
32,43995,14,F,1
60,54805,17,M,1
20,22527,2,M,0
19,20000,1,M,0
60,88060,36,M,1
59,27822,5,M,0
52,25528,1,F,0
44,31903,8,M,0
22,27426,4,M,0
32,49572,14,M,0
53,62812,20,F,1
50,30508,3,M,0
18,20000,0,M,0
29,37593,11,M,0
59,81112,32,M,1
58,94957,38,M,1
26,20000,1,M,0
37,42043,12,F,1
47,25626,1,M,0
31,42571,10,M,1
40,56722,18,M,1
46,57372,18,F,1
59,34647,9,F,0
52,38719,7,F,0
44,74351,26,F,1
44,47532,12,M,0
47,74695,29,M,1
20,23207,2,M,1
29,41558,11,F,1
64,104177,40,M,1
48,36628,9,M,0
54,95714,36,M,1
44,47855,13,M,0
64,23942,0,F,0
41,43951,14,F,1
65,22711,0,F,0
58,94605,39,M,1
57,20000,1,F,0
28,36294,10,M,0
44,30348,5,F,0
26,32096,8,F,0
33,52287,15,M,1
31,48383,13,F,1
64,70702,23,M,1
47,35486,9,F,0
63,24373,2,F,0
41,52263,18,F,0
59,66807,25,M,1
30,42759,12,M,1
50,36587,7,F,0
26,38461,8,M,0
43,24019,0,F,0
59,95561,40,M,1
62,34832,6,F,0
30,20000,0,F,0
38,24723,0,F,0
46,45321,11,F,0
45,75392,27,M,1
41,63656,23,F,1
30,20000,0,F,0
59,73999,29,F,1
37,53920,19,F,1
56,50254,16,F,1
24,27118,6,F,0
58,35851,10,F,0
65,87400,33,M,1
32,47823,14,M,1
42,65398,24,F,1
52,51239,14,F,1
30,29237,4,F,0
60,72478,26,F,1
25,34903,7,F,0
38,56636,17,F,1
23,31976,5,F,0
27,36071,9,M,0
58,23148,2,M,0
38,63347,20,F,1
31,50587,13,F,1
62,72253,25,F,1
50,65363,23,M,1
42,68303,24,M,1
36,49951,13,M,0
26,29624,4,F,0
64,77180,28,M,1
54,67468,25,M,1
53,84623,31,M,1
53,89079,35,F,1
32,51907,14,M,1
22,23200,4,F,0
34,47844,16,F,0
47,57601,18,F,1
24,25686,2,F,0
23,32072,5,F,0
32,39658,10,F,0
63,81972,32,F,1
27,30380,7,F,0
23,32219,5,F,0
59,28046,6,M,0
58,45739,15,M,0
30,44902,12,M,0
31,47202,13,M,0
18,20536,0,M,0
50,67667,25,F,1
36,51034,18,F,1
26,22334,3,M,0
54,59003,20,M,1
65,72924,28,F,1
29,39924,11,M,0
22,25352,4,F,0
23,33289,5,M,0
28,23450,2,M,0
55,89918,36,M,1
27,26234,1,F,0
32,51634,14,M,1
56,65932,25,M,1
45,71961,27,M,1
20,22368,2,M,0
33,45347,15,M,1
62,61297,22,M,1
34,51960,16,M,1
53,69945,25,F,1
36,51256,18,F,0
21,25116,2,F,0
42,61271,20,F,1
44,25731,5,M,0
29,37630,11,F,0
44,37954,7,M,0
21,29004,3,F,0
41,20000,0,M,0
34,55164,16,F,1
43,53350,18,M,1
35,20000,0,F,0
39,57146,21,F,1
23,32835,5,M,0
36,57642,18,M,1
54,92155,36,M,1
51,83746,33,F,1
28,42716,10,M,1
41,36872,7,F,0
62,81998,33,M,1
54,58801,18,M,1
40,36827,8,F,1
57,48493,12,F,1
60,23798,1,F,0
21,24244,3,F,0
35,20000,0,M,0
47,77008,29,M,1
32,24294,1,F,0
54,58629,21,M,1
40,30011,7,M,0
29,37019,11,F,0
21,21016,3,F,0
21,26118,2,M,0
58,86217,34,F,1
58,37509,10,M,0
31,43158,13,M,1
25,29771,7,M,0
40,39521,9,F,0
18,20000,0,M,0
28,40829,10,F,1
44,28591,3,F,0
21,25563,3,F,0
46,46179,15,M,1
34,43009,10,M,0
36,49764,17,F,0
62,46981,15,F,0
41,51580,14,F,1
61,20000,0,M,0
63,44923,13,M,1
58,70001,23,M,1
61,99667,38,M,1
49,77104,28,F,1
48,41889,13,F,0
33,23500,3,M,0
49,29598,7,M,0
61,44693,13,F,1
59,58374,18,M,1
51,56228,16,F,1
52,87518,32,M,1
54,84765,32,F,1
33,54803,15,M,1
38,58170,20,F,1
30,47945,12,F,1
35,21355,3,F,0
19,25809,1,M,0
50,57568,21,M,1
58,59779,18,M,1
35,50447,17,M,1
45,72887,27,F,1
54,42504,9,F,0
52,76919,29,M,1
54,94942,36,M,1
29,45159,11,F,1
57,41629,9,F,0
25,29029,7,M,0
42,57554,19,F,1
24,36572,6,F,0
19,26985,1,F,0
50,80096,32,M,1
50,20000,1,M,0
57,26724,4,F,0
40,66199,22,M,1
22,31671,4,M,0
31,48451,13,F,1
25,31822,7,M,0
37,31214,4,M,0
35,21653,2,M,0
40,67376,22,F,1
46,27351,2,M,0
24,36337,6,F,0
41,61852,23,F,1
63,58868,20,F,1
42,48450,16,M,1
31,47899,13,F,1
55,50584,16,M,1
20,20007,2,M,0
63,95390,40,M,1
31,44061,13,M,0
20,27099,2,F,0
59,89725,36,M,1
26,36525,8,F,0
24,28400,6,F,0
43,66558,25,M,1
24,32681,6,F,0
24,36621,6,F,0
61,20279,2,F,0
53,60907,22,M,1
30,26382,4,M,0
20,22394,2,M,0
37,55560,19,M,1
26,37859,8,F,0
39,41757,10,M,1
62,81390,32,F,1
50,81063,32,M,1
40,62416,22,M,1
40,63892,22,M,1
55,66193,25,F,1
43,73128,25,M,1
49,24056,0,M,0
45,75403,27,M,1
47,76918,29,F,1
57,45739,11,F,0
34,30041,5,F,0
35,49142,17,M,1
42,70658,24,F,1
21,22175,3,F,0
43,38997,9,M,1
48,77667,30,M,1
29,42364,11,M,0
65,23908,1,F,0
35,35691,7,M,0
27,25401,2,M,0
53,76367,30,M,1
19,20000,1,F,0
42,27577,4,F,0
64,20000,0,M,0
26,37642,8,M,0
64,20000,1,F,0
49,29089,7,M,0
22,23709,4,F,0
20,20677,2,F,0
34,52756,16,F,1
30,42210,12,M,0
20,20000,2,F,0
45,72102,24,F,1
21,30486,3,F,0
35,52792,17,F,1
52,92429,34,M,1
31,37415,8,F,1
33,22472,0,M,0
29,44169,11,M,1
28,22578,3,M,0
19,23072,1,F,0
50,76414,27,F,1
30,37545,7,M,0
47,26249,5,M,0
43,70453,25,M,1
35,58606,17,M,1
30,31210,5,M,0
21,23760,3,M,0
50,79942,32,M,1
32,52019,14,F,1
34,28052,4,F,0
23,30359,5,M,0
22,28272,4,F,0
50,80551,32,M,1
33,21094,0,M,0
63,57733,18,M,1
41,62092,23,F,1
22,26901,4,M,0
20,24274,0,M,0
52,21950,2,F,0
44,70827,23,M,1
29,44247,11,M,1
58,94115,38,M,1
42,50164,13,F,1
34,47836,16,F,1
37,57708,19,F,1
45,68857,25,F,1
52,35794,10,F,0
32,20271,2,F,0
50,57304,19,M,1
20,26907,2,M,0
24,36497,6,F,0
27,39732,9,F,0
58,34214,7,M,0
43,62090,19,F,1
58,48223,16,F,1
57,87646,35,F,1
23,31766,5,F,0
50,88833,32,M,1
33,46262,12,F,1
41,31286,5,F,0
47,20000,1,F,0
27,34849,9,M,0
28,42818,10,F,0
61,57316,21,F,1
39,64211,21,M,1
20,20380,2,F,0
55,84191,34,F,1
57,69364,24,F,1
40,46244,11,F,1
62,60164,20,M,1
36,26516,5,M,0
57,78358,29,F,1
30,45583,12,F,0
53,55741,16,M,1
20,20223,2,M,0
39,36409,10,M,0
42,50553,14,F,1
37,49756,13,M,1
45,63776,24,M,1
20,20000,2,F,0
39,30881,7,F,0
61,20000,0,F,0
54,26338,2,M,0
55,58196,17,F,1
35,57610,17,F,1
37,21221,1,F,0
63,86512,31,F,1
22,27400,4,F,0
60,61802,19,M,1
26,32380,5,F,0
46,25187,4,F,0
34,55085,16,M,1
29,39480,11,F,0
43,69957,25,F,1
50,80021,28,F,1
50,32641,4,F,0
53,38828,7,F,0
46,80669,28,F,1
39,48971,14,M,1
35,41116,13,M,0
34,56719,16,F,1
61,92289,37,M,1
41,70861,23,F,1
39,63260,21,F,1
61,21437,0,F,0
22,25229,4,F,0
18,20000,0,M,0
36,33139,8,M,1
47,28752,6,F,0
56,72818,27,M,1
32,46020,14,F,0
63,63989,23,F,1
52,78191,31,M,1
22,26946,4,M,0
23,33695,5,M,0
42,65787,21,M,1
28,44205,10,F,0
39,62662,21,M,1
51,50179,16,M,1
61,31073,4,F,0
31,48268,13,F,1
26,39905,8,F,0
37,36677,7,M,0
33,54761,15,F,1
34,25971,4,M,0
34,47131,16,F,0
51,37951,11,M,1
59,37332,11,M,0
28,37807,10,M,0
52,67262,26,M,1
51,57719,19,F,1
53,85211,35,F,1
25,37851,7,M,0
36,57604,18,F,1
50,70520,27,F,1
40,63350,22,M,1
19,21631,1,M,0
25,35646,7,F,0
46,56781,20,F,1
59,20000,0,M,0
24,29824,6,M,0
46,68502,26,M,1
48,53426,19,F,1
47,70063,27,M,1
52,43022,10,M,0
42,20000,0,M,0
64,91746,36,F,1
21,27219,3,F,0
60,43059,12,F,0
55,61411,19,M,1
34,47064,16,F,1
27,37839,9,M,1
18,23492,0,M,0
35,53747,17,M,1
63,37074,7,M,0
36,56755,18,M,1
49,60765,20,F,1
48,78166,30,M,1
